"","V1","V2","V3","V4"
"1",0.5,0.5,0.5,0.5
"2",0.5,0.5,0.5,0.5
"3",0.5,0.5,0.5,0.5
"4",0.5,0.5,0.5,0.5
"5",0.5,0.5,0.5,0.5
"6",0.5,0.5,0.5,0.5
"7",0.5,0.5,0.5,0.5
"8",0.633562668077062,0.491975421578362,0.408397882987248,0.5035722952484
"9",0.148243796170559,0.355196367148368,0.573277292136149,0.879891045432723
"10",0.148243796170559,0.355196367148368,0.573277292136149,0.879891045432723
"11",0.148243796170559,0.355196367148368,0.573277292136149,0.879891045432723
"12",0.148243796170559,0.355196367148368,0.573277292136149,0.879891045432723
"13",0.148243796170559,0.355196367148368,0.573277292136149,0.879891045432723
"14",0.148243796170559,0.355196367148368,0.573277292136149,0.879891045432723
"15",1.1608169855631,0.446310871853807,0.664617586886407,1.73204749531686
"16",1.1608169855631,0.446310871853807,0.664617586886407,1.73204749531686
"17",0.280719323847887,0.0353573728736888,1.56683983723525,0.845233305857576
"18",0.280719323847887,0.0353573728736888,1.56683983723525,0.845233305857576
"19",0.280719323847887,0.0353573728736888,1.56683983723525,0.845233305857576
"20",0.280719323847887,0.0353573728736888,1.56683983723525,0.845233305857576
"21",0.280719323847887,0.0353573728736888,1.56683983723525,0.845233305857576
"22",0.280719323847887,0.0353573728736888,1.56683983723525,0.845233305857576
"23",0.827225068048909,0.237658286180595,0.661913476539332,1.74735751725688
"24",0.827225068048909,0.237658286180595,0.661913476539332,1.74735751725688
"25",0.827225068048909,0.237658286180595,0.661913476539332,1.74735751725688
"26",0.827225068048909,0.237658286180595,0.661913476539332,1.74735751725688
"27",0.827225068048909,0.237658286180595,0.661913476539332,1.74735751725688
"28",0.827225068048909,0.237658286180595,0.661913476539332,1.74735751725688
"29",0.827225068048909,0.237658286180595,0.661913476539332,1.74735751725688
"30",0.827225068048909,0.237658286180595,0.661913476539332,1.74735751725688
"31",0.827225068048909,0.237658286180595,0.661913476539332,1.74735751725688
"32",0.827225068048909,0.237658286180595,0.661913476539332,1.74735751725688
"33",0.827225068048909,0.237658286180595,0.661913476539332,1.74735751725688
"34",0.827225068048909,0.237658286180595,0.661913476539332,1.74735751725688
"35",0.827225068048909,0.237658286180595,0.661913476539332,1.74735751725688
"36",0.827225068048909,0.237658286180595,0.661913476539332,1.74735751725688
"37",0.827225068048909,0.237658286180595,0.661913476539332,1.74735751725688
"38",0.827225068048909,0.237658286180595,0.661913476539332,1.74735751725688
"39",0.827225068048909,0.237658286180595,0.661913476539332,1.74735751725688
"40",0.827225068048909,0.237658286180595,0.661913476539332,1.74735751725688
"41",0.827225068048909,0.237658286180595,0.661913476539332,1.74735751725688
"42",0.827225068048909,0.237658286180595,0.661913476539332,1.74735751725688
"43",0.827225068048909,0.237658286180595,0.661913476539332,1.74735751725688
"44",0.827225068048909,0.237658286180595,0.661913476539332,1.74735751725688
"45",0.827225068048909,0.237658286180595,0.661913476539332,1.74735751725688
"46",0.827225068048909,0.237658286180595,0.661913476539332,1.74735751725688
"47",1.20226627596697,0.409200986306959,0.467991643666686,1.25241230393544
"48",1.20226627596697,0.409200986306959,0.467991643666686,1.25241230393544
"49",1.20226627596697,0.409200986306959,0.467991643666686,1.25241230393544
"50",1.20226627596697,0.409200986306959,0.467991643666686,1.25241230393544
"51",1.20226627596697,0.409200986306959,0.467991643666686,1.25241230393544
"52",1.11009751533442,0.163470639327013,0.300196973788519,1.49455155499938
"53",1.11009751533442,0.163470639327013,0.300196973788519,1.49455155499938
"54",1.11009751533442,0.163470639327013,0.300196973788519,1.49455155499938
"55",1.11009751533442,0.163470639327013,0.300196973788519,1.49455155499938
"56",1.11009751533442,0.163470639327013,0.300196973788519,1.49455155499938
"57",1.11009751533442,0.163470639327013,0.300196973788519,1.49455155499938
"58",1.11009751533442,0.163470639327013,0.300196973788519,1.49455155499938
"59",1.48111002807953,0.145328101208337,0.966600136182791,1.5061969960206
"60",1.48111002807953,0.145328101208337,0.966600136182791,1.5061969960206
"61",1.48111002807953,0.145328101208337,0.966600136182791,1.5061969960206
"62",1.48111002807953,0.145328101208337,0.966600136182791,1.5061969960206
"63",1.48111002807953,0.145328101208337,0.966600136182791,1.5061969960206
"64",1.48111002807953,0.145328101208337,0.966600136182791,1.5061969960206
"65",1.89717125329304,0.904927835937071,2.26799978680915,1.31549561591647
"66",3.27777871913857,0.759250056880909,3.23985603327331,0.132691592047933
"67",3.27777871913857,0.759250056880909,3.23985603327331,0.132691592047933
"68",3.129381620066,1.52278227150325,3.05051658767055,0.156277554114738
"69",3.129381620066,1.52278227150325,3.05051658767055,0.156277554114738
"70",3.129381620066,1.52278227150325,3.05051658767055,0.156277554114738
"71",3.129381620066,1.52278227150325,3.05051658767055,0.156277554114738
"72",3.129381620066,1.52278227150325,3.05051658767055,0.156277554114738
"73",3.129381620066,1.52278227150325,3.05051658767055,0.156277554114738
"74",3.129381620066,1.52278227150325,3.05051658767055,0.156277554114738
"75",3.129381620066,1.52278227150325,3.05051658767055,0.156277554114738
"76",3.129381620066,1.52278227150325,3.05051658767055,0.156277554114738
"77",2.33491530457799,1.12695039463872,2.89268872199465,0.369863749995012
"78",2.33491530457799,1.12695039463872,2.89268872199465,0.369863749995012
"79",2.33491530457799,1.12695039463872,2.89268872199465,0.369863749995012
"80",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"81",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"82",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"83",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"84",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"85",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"86",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"87",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"88",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"89",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"90",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"91",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"92",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"93",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"94",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"95",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"96",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"97",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"98",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"99",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"100",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"101",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"102",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"103",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"104",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"105",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"106",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"107",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"108",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"109",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"110",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"111",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"112",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"113",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"114",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"115",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"116",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"117",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"118",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"119",2.64499197851642,0.302721134574883,3.41399982301439,0.120349148748402
"120",3.39944299295572,0.445199544907723,2.87676495255455,0.362355801712891
"121",3.39944299295572,0.445199544907723,2.87676495255455,0.362355801712891
"122",3.39944299295572,0.445199544907723,2.87676495255455,0.362355801712891
"123",3.36586784873479,0.281043089165849,3.11384683086478,0.920009901088001
"124",3.36586784873479,0.281043089165849,3.11384683086478,0.920009901088001
"125",3.36586784873479,0.281043089165849,3.11384683086478,0.920009901088001
"126",3.36586784873479,0.281043089165849,3.11384683086478,0.920009901088001
"127",3.36586784873479,0.281043089165849,3.11384683086478,0.920009901088001
"128",3.36586784873479,0.281043089165849,3.11384683086478,0.920009901088001
"129",3.36586784873479,0.281043089165849,3.11384683086478,0.920009901088001
"130",2.08484253451242,0.264514384191185,2.48465766446558,0.689159312101028
"131",2.74494390547143,0.777319957831442,1.88524431282854,0.262925454081114
"132",2.74494390547143,0.777319957831442,1.88524431282854,0.262925454081114
"133",2.74494390547143,0.777319957831442,1.88524431282854,0.262925454081114
"134",2.74494390547143,0.777319957831442,1.88524431282854,0.262925454081114
"135",2.74494390547143,0.777319957831442,1.88524431282854,0.262925454081114
"136",2.74494390547143,0.777319957831442,1.88524431282854,0.262925454081114
"137",3.32188983832792,0.818943491006595,0.526132171801714,0.302635436799669
"138",3.32188983832792,0.818943491006595,0.526132171801714,0.302635436799669
"139",3.32188983832792,0.818943491006595,0.526132171801714,0.302635436799669
"140",3.32188983832792,0.818943491006595,0.526132171801714,0.302635436799669
"141",3.32188983832792,0.818943491006595,0.526132171801714,0.302635436799669
"142",2.97754616986995,0.849962715553836,0.641621658389249,0.615632267843135
"143",2.97754616986995,0.849962715553836,0.641621658389249,0.615632267843135
"144",2.97754616986995,0.849962715553836,0.641621658389249,0.615632267843135
"145",2.97754616986995,0.849962715553836,0.641621658389249,0.615632267843135
"146",2.97754616986995,0.849962715553836,0.641621658389249,0.615632267843135
